birthplace,country
"Omeath, County Louth",1
"Dundalk, County Lough",1
"Castle Dauron, County Derry",1
"Ballyhind, Co Down",Ireland
Coramanon,1
"Douchclafers, Co Cork",Ireland
County Cork Ireland,Ireland
Count Co,1
"Kelliah, Co Cork",Ireland
"Bandon, Co of Cork",1
Currabinny,1
"St Andrew, Dublin",1
Killa,1
"Laffany, Co Kilkenny",Ireland
Mellifontstown,1
"Curraglass, Kerry",1
"Faughanvale, Co Derry",Ireland
"? Co Tyrone, Ireland",Ireland
"Roscorbery, Co Cork",Ireland
Seamington,1
Mooltan,1
"Killyon, Co Meath",Ireland
"Tonduff, Co Donegal",Ireland
"Kilclooney, Galway",1
"M Greenock, Scotland",Scotland
"Milltown Co, Antrim",1
"Mountcastle, Co Tyrone",Ireland
Ballyvanan,1
Portmore,1
"Kerry, In Ireland",Ireland
Dugort Achell,1
County Rosscommon,1
Drommahair,1
Co Dublin Freshton,Ireland
"Gurtnaclohy, Co Cork",Ireland
Cit Cork,1
Broadleas,1
"Co Roche, Co Cork",Ireland
Rectory Stans,1
"Macroom, Co Meath, Co Cork, Ireland",Ireland
"Rathinna Avenue, Co Dublin",Ireland
"Donegal, Co Armagh",Ireland
"Careagh, Kildare",1
"Co Antrim, Ballmena",Ireland
Lone,1
"Dumdrum, Co Dublin",Ireland
"Crossdoney, Cavan",1
Drangan,1
Drogheda Co,1
Maghuafilt,1
Porchavodda,1
"Schull,Co Cork",Ireland
"India, Benares",India
"Co Derry, Dumbrock",Ireland
Eastbourne Dusset,1
"Haulbowline, County of Cork",1
"Shrewskey, England",England
"Glasnedin, Co Dublin",Ireland
Co Linmerick,1
"Malow, Co Cork",Ireland
"North goto Street, C Westmeath",1
"Dungarvan, Co Tyrone",Ireland
Co Loughrea,1
"Dungarvan, Tyrone",1
Edenburt,1
Drumconka Co Dublin,Ireland
"Ired, Ballinasloe",1
Co Fermand,1
"Northamberland, England",England
"Co Tipperary, C Conmel",Ireland
Dolphins Rarn,1
"Magherlin, Co Down",Ireland
"Tousist, Co Cork",Ireland
"Tinahelly, Co Wicklow",Ireland
"Duhill, Co Cork",Ireland
Castlecooke,1
Leimerick City,1
City of Curlow,1
Couty Limerick,1
"Glengarriffe, Co Cork",Ireland
"Ballinamona, Co Cork",Ireland
"Carraginvar, Co Cork",Ireland
C of Co Down,Ireland
"C Londonderry, Co Brain",1
"Cashel Town, Co Cork",Ireland
"Co Cork, Ballyknock",Ireland
"Rathmo?, Co Dublin",Ireland
Newcastle E,1
"Donaghmore, Donegal, Ireland",Ireland
Dermsufer,1
"Muff, County Donegal",1
"Killea, Waterford",1
"Ennistown, Co Clare",Ireland
Tory Hill,1
"Baston, A",1
Court Fuedrek,1
Wefford,1
"Co Galway, America",Ireland
"Baston, America",1
"Co Carlow, Rathor",1
Ardee C L,1
House Kildare,1
Co Tuam,1
"Newer Cty, Cork",1
"Bally Dangan, Fermoy, Cork",1
"Co Cork, Blarney",Ireland
"Ballydeheen, Moscow, Co Cork",Ireland
"Bellmullot, Mayo",1
"Coole, Co Wexford",Ireland
Portown,1
Aroca,1
"Clonorey, King's Co",1
Cashel Co Tipperary,Ireland
"Wexford, Dublin",1
Irish town Dublin,1
"Clonlee, Meath",1
Banger Eerie,1
"Dromard, Co Sligo",Ireland
"Caragh, Co Kerry",Ireland
Carlow Co C,1
"Castle Town, Co Cork",Ireland
"Cappulite, Co Tipp",1
"Keugh, Tipperary",1
"L.Vady, Derry",1
"Gloglreem, Co Tipperary",Ireland
"U S A, City Limeick",United States
"Backalstown, Co Carlow",1
Co LimK,1
Town Kilkenny,1
"Murrol, Co Limk",1
"Palles, Co Limk",1
"I, C Mayo",1
"Dunndawn, Co Tipperary",Ireland
"Tipperary Co, Ireland",Ireland
"Knockainey, Co Limerick",Ireland
"Mount Charles, Co Donegal",Ireland
"Mullengar, Co Westmeath",Ireland
Alferd Linoon,1
"Killarney, Co Cork",Ireland
Cos Cork,1
County Clane,1
"Altrinsham, England",England
"Raway New Jersey, U S A",United States
"Ireland, Wickow",Ireland
"New York, W Soth",1
"United State, America",1
"Simons Town, Co Kildare",Ireland
"Clogheen, Co Tippery",1
"Co Cork, S Kild",Ireland
"Slammill, Co Cork",Ireland
"Colton, Co Louth",Ireland
"Ballm?, County Limk",1
"Ballm?, Co Limerick",Ireland
"Scarboro, Yorkshire",1
Tooney,1
"Bramford, Suffolk",1
"Somersett, England",England
"Co Cork, East R",Ireland
"Castletown, County Cork",Ireland
Freemount,1
Cty New York,1
"Kilbrittain, Co Cork",Ireland
"Town of Deccan Secunderbad, India",India
"Co Cork, Killbrittain",Ireland
"Commons Road County Cork, Ireland",Ireland
"Rockfort Bridge, Co Meath",Ireland
"Kandy, Ceylon",1
S Arfrica,1
"Farthing Ville, Dromina, Co Cork",Ireland
"Ballyanning, Co Cork",Ireland
"Kensely, Co Cork",Ireland
"English, Kings Co",1
New York america,1
Abbey Seals,1
Co Lerry,1
"Portomonth, Engd",1
"Kilnap County of Cork, Ireland",Ireland
"Sligo, Town",1
"Callifornia, U.S.A",1
"Killenahone, Co Tipperary",Ireland
"Rothneila, County Limerick",1
Dolphinus Bare Dublin,1
"Ballyhone, Queens Co",1
"in Ireland, Co Fermanagh",Ireland
Co Wargel,1
Cloughcoi,1
Blrany,1
Ballinaclough,1
"Baltrasna, Oldcastle, Meath",1
"Hybla Castlehurd, Co Dublin",Ireland
"Canterbury, Eng",1
"St Peter, Minnesota, U S A",United States
"India, (Porna)",India
"U S A, Boston",United States
Cork Sitty,1
"Clonnmal, Tipp",1
Co Kerry in Leith,Ireland
"West Irish, Kerry",1
"Burntcount, Co Tipperary",Ireland
Co Tppercary,1
"Virginia, U States",1
"Relahmore, I",1
Yarkshire,1
Buckingamshire,1
"Co Le, Ireland",Ireland
Crusheen,1
"Lishenan, Co Donegal",Ireland
"Belcruit, Co Donegal",Ireland
Chracka E I,1
"Co Bridge, Kildare",1
"Kilmarnock, Paris",1
"Port Ellen, Islay",1
"Dernlay Toll, Renfrewshire, Scotland",Scotland
"Thornliebank, Renfrewshire, Scotland",Scotland
"Schull, Cork",1
"Ratherimes, Co Dublin",Ireland
"Castle Connell, Co Limerick",Ireland
"Pallarkeny, Limk",1
"Co Clonmel, Co Tipperary",Ireland
"Brockagh, Co Donegal",Ireland
"Talford, England",England
"Ballybritt, Kings Co",1
"Boghtiduff, Co Mayo",Ireland
"Mayo, Doughbes",1
"Mayo, Maryland",1
"Buttwant, Co Cork",Ireland
"Dunnore, Co Kilkeny",1
"Glasgow, Scotland City",Scotland
"Ballylancered, Co Waterford",Ireland
Castlepollard Westmeath Co,1
Newcastle Co,1
"Liverpool, Down",1
"Bally ?ty, Co Down",Ireland
"Scartalan, Castleisland, Co Kerry",Ireland
"Co Wexford, Ennis Carthy",Ireland
"Ballinacurra, Midleton,Co Cork",Ireland
Noords,1
"Scariff, Co Clare",Ireland
"Tantheldstown, Co Meath",Ireland
"Clogheen, Cork",1
"Carnas, Ireland",Ireland
"Relogh, Ireland",Ireland
"Ballyvaughan, Co Cork",Ireland
"Hollyhill, Co Cork",Ireland
Boogn's Count Kilmurry,1
"Co Meath, Juliamtown",Ireland
Kelkenny,1
"Parish Dromore, Co Down",Ireland
Shreusbury,1
"Dublin, I",1
"Co Dublin, Tallaght",Ireland
"Lurgan, Co Ar",1
"Ballymoctus, C Down",1
"Drumgor, Lurgan",1
"Windsor Castle, England",England
"Ballina CH, Laughrea Cg",1
"Wolfhill, Belfast",1
"Munkelhill, Co Armagh",Ireland
American Born,1
"Co Cork, Killeryellen",Ireland
Stradbally Queens County,1
"Adavoile, Co Armagh",Ireland
Cleg?,1
Chetten Man,1
"Ockendon, County Limk",1
Pittsburg America,1
"Co Donegal, Drung",Ireland
"Mallons, County Cork",Ireland
"Mount Keeffe, County Cork",Ireland
"Glamullin, Co Derry",Ireland
"County Derry, Swatheragh",1
Murlough,1
Flanders,1
"Rathfriland, Co D",1
C Amgch,1
Englandshire,England
"Cappanslien, Queens Co",1
"Tullaroan, Co Kilkenny",Ireland
Rathfarnhane,1
"Madleton, Co Cork",Ireland
"South Main, Shut Cork",1
"Ba?ty, Ireland",Ireland
"Queeustown, Cork",1
County City of Cork,1
Gouries Cork,1
"Co Tipp, Limerick",1
In Ireland See the County Waterford,Ireland
Trip Co,1
Costle Town Roche,1
"Sheopshire, England",England
"Exeter, Devonshire, England",England
"Lout, Ireland",Ireland
"Swords, Dub County",1
"Ballylesson, Ballymena",1
Co Tippraray,1
Coty Wicklow,1
Tipperary Down,1
Penslyvenna,1
"Carrickfergus, Co Antrim Town",Ireland
"Monaghan, Co Derry",Ireland
"Co Down, D Patrick",Ireland
"Perllough, Tipperary",1
"Galway, Co Wexford",Ireland
Lemirick Co,1
Down Ir,1
Long Lane,1
King's and Queen's Cos,1
"Cleghan, Kings County",1
"Berry, Co Dublin",Ireland
"Newyork, Co Mayo",Ireland
"Co Lurgan, Co Dublin",Ireland
"Tyroney, Co Wicklow",Ireland
"Meath Hill, Co Meath",Ireland
"Aiva, Co Cavan",Ireland
"Corofin, Co Galway",Ireland
"Milchelstown, Co Cork",Ireland
"Castlewood, Co Dublin",Ireland
"Co Dublin, Barlough",Ireland
"Blackwork, Cork",1
Man of Town Cork,1
"Carrickfergus, Co Antrim City",Ireland
New America,1
"Ballina, Co of Mayo",1
"Rosserk, Co Mayo",Ireland
"Co Carlow, Leighlen",1
Pembroke Share,1
"U S A, London N F",United States
Keel Achill,1
Hadford ?,1
"Aughavillg, Co Leitrim",Ireland
Isle of Stye Inveronshire,1
Isla of Lews Rossline,1
Co Wicklow County,Ireland
"Co Monaghan, Killearn",Ireland
"Monasterboice, Co Louth",Ireland
"Clones, Co Wexford",Ireland
SandyMount,1
Cerne Abbas,1
"Glasgow, Scott",1
Blesington,1
"Irelan, Co Limerick",Ireland
North Tipp,1
Haylage,1
"Murrae, India",India
"Garvy Cloyne, Co Cork",Ireland
Killarney County,1
"Drangan, Fethard, Co Tip",1
East Dublin,1
"Cork City, ?",1
"Arthlone, West Meath",1
"Co Dublin, Triptonny",Ireland
"Fountain, Dublin",1
In City of Limerick,1
City Lieric,1
"Ireld, Co Kerry",Ireland
Boan Ireland,Ireland
"Westpark, Co Mayo",Ireland
Con Tipperary,1
"Foxrock, Dublin",1
Dorry County,1
"Manor Cunningham, Co Donegal",Ireland
"Ballinagalley, Co Limerick",Ireland
"Cloghroe, Co Donegal",Ireland
"Co ?, Londonderry",1
Sternis,1
Bourthsmouth,1
"Ardgroom, Co Cork",Ireland
"Dundalle, Co Louth",Ireland
"Co Carlow, Bagnalstown",1
WEstmeath,1
"Knockaderry, Co Limerick",Ireland
Co Kelly,1
Greenstown,1
"Ballydarich, Co Cork",Ireland
Ipswrish Suffalk,1
"Annaloiste, Co Armagh",Ireland
"Caocalen, Wicklow",1
Pill Lane City of Dublin Parish of North Anne Street March 10 1868,1
City of Bryklyn,1
"Co Wicklow, Killeny",Ireland
Dublin Co Sutton,1
Ballyganley,1
Kary Balozhalgr,1
Moningtown,1
Diocese of London,1
Tipperary town,1
Carrick On Shannon,1
Jersey Chaural ?,1
"India, Secanderabad",India
Fileshire,1
Tidown,1
"Aughagaskin, Co Derry",Ireland
In the Count Cork,1
Carrigart,1
Gurtnamack,1
Knocknady,1
"Co Cork, Wood Churen",Ireland
"Clonkilty, Co Cork",Ireland
"Bandon, City Cork",1
"Paris, Cork City",1
"Cork City, Ashburton",1
"Cork City, South Parish",1
"Co Clare, Kilarmell",Ireland
Durrow,1
"Blockrock, Co Dublin",Ireland
"Corvoy, Co Monaghan",Ireland
"I, Alderney",1
Kilmurry,1
Clonole,1
Isle of Weight,1
M Wexford,1
"Ireland, Cou Galway",Ireland
"Ruthcounty, Co Cork",Ireland
"Glasheen, Co Cork",Ireland
Mourne Abbey,1
Garriasheagh,1
Glantane,1
Cambridge Engd,1
"Rush, Co of Dublin, Ireland",Ireland
"England, Mary Port",England
"Switzerland, Leipsie",1
"Kildare, Exeter",1
"Lancshire, England",England
In Dery,1
Gateshead on Tipe,1
"Dunhill, Co Wat",1
"Cavan, County Limerick",1
Co Killykenny,1
Co Co Clare,Ireland
Straban,1
"Co Clare, Kells",Ireland
Malltown Malbay,1
"Goery, Co Wexford",Ireland
"Oulart, Co Wexford",Ireland
Trunock,1
"Newton, Heath Lines",1
"Allihies, Co Cork",Ireland
"County Dublin, England",England
Finchly,1
Maleteland,1
"Agharoe, Queen's Co",1
Jaulnak East India,India
"Ireland Kenmare, Co Kerry",Ireland
"Emly, County Tipp",1
C on Suir,1
"Emley, Co Tipperary",Ireland
"Tramone, Co Waterford",Ireland
Killnacrot,1
"Balloug?, Co Westmeath",Ireland
Ballytrain in Co Monaghan,Ireland
"Dunhill, Co Waterford",Ireland
Ballyboy in Co Monaghan,Ireland
"I, County Limerick",1
"E Morland Lane, C Dublin",1
"4 sakion, Co Dublin",Ireland
"Bally Philip, Co Tipperary",Ireland
"Dunmoyle, Co Tyrone",Ireland
Bo Co Wexford,Ireland
"C Cavan, Leitrim",1
"Kilworth, Ck",1
"Co Clare, Dysart",Ireland
"Belclare, Tuam, Co Galway",Ireland
Kilshaning,1
"Carlow, Co Gal",1
"England, Kinsale",England
Firces,1
Ballinough,1
"County Kilkenny, Scotland",Scotland
St Thomas City,1
"Arbot, Co Tyrone",Ireland
"Biggleswade, Reds",1
"Dunedin, New Zealand",1
"Jerbey, Channel, Islands",1
"Lawshall (Suffolk, England)",England
"Scotland, Gavon",Scotland
"Buxton, England",England
Queen's Cos,1
Jersey France,1
"H?hooal, Co Cork",Ireland
Carnivall Budleigh,1
Devonshire Portourmikle,1
Otterton,1
Currans,1
Sweet Cork City,1
Finglas Co Dublin,Ireland
America Chicago,1
"County Kerry, Ardfert",Ireland
"Lessavow, Co Cork",Ireland
"Limerick, Cmonfield",1
Irremore Listowel Kerry,1
"Ballycarbery, Co Kerry",Ireland
"Begnis, Co Kerry",Ireland
"Portmagee, Kerry",1
"Pensylvania, U S America",United States
"Ballins, Co Tipperary",Ireland
"County Tallow, Waterford",1
"Down, Co Limerick",Ireland
Ballythoma,1
"Randon Rd, Cork",1
"Wilton, Co Cork",Ireland
"Queen's County, Portarlington",1
"Moncen, Kilbaha",1
Cavan Tower,1
Port Down,1
"Money Glass, County Antrim",Ireland
Gasgow,1
"Cork, C R",1
"U S American, City Dublin",United States
"Edin, Co Tipp",1
"Doonbey, Co Clare",Ireland
Sout Africa,1
"Bettyville, Fermoy",1
"Greenhill, Co Cork",Ireland
Born City of Cork,1
"Coornishal, Co Cork",Ireland
Ballinaborntia,1
"Colmel, Co Tipp",1
"Co Cork, Blaney",Ireland
"Douglas, I O Man",1
"Bolton, Lancashire, England",England
City Killkenny,1
Co Wexford Down,Ireland
Coun of Wexford,1
Blanchard City,1
Cornawell,1
"Kilmurry, Minard, Co Kerry",Ireland
"Spark, Ireland",Ireland
Frances Street,1
Ship Street,1
Lore Wellington St,1
"Tarbert, (Co Kerry)",Ireland
Westren Australia,1
"Queens Co, Maryburough",1
Co Galwan,1
"Ballyhahill, Co Limerick",Ireland
Querin,1
Oldcourt,1
Ballybrazle,1
City of Call,1
"Ballygorvan, Co Cork",Ireland
Seast,1
"Brooklyn, N Y A",1
"Tippreary, S R",1
"Mulahiffe, Co Kerry",Ireland
"South Kilmuary, Co Cork",Ireland
"Co Cork, Keevan",Ireland
"Dhurles, Tipperary",1
"Abbeyfeale, Limerick",1
Ty,1
Clonroch,1
"Co Wexford, Kilmnekerage",Ireland
"Donybrook, Co Dublin",Ireland
"Turke St, City Dublin",1
T Belfast,1
Ballybrett,1
"Kilbaha, Co Kerry",Ireland
Knocklong,1
"Co Limerick, Park",Ireland
Annaghmore,1
Co Mayo Swinford,Ireland
Town of Co Tipperary,Ireland
"Rivermount, Co Limerick",Ireland
"Rivermont, Co Limerick",Ireland
"St Margareth, Cork City",1
"Armley, England",England
"Edgeworthstown, Co Longford",Ireland
Clay Glden,1
Hampstead,1
"Barmouthbridge, Co Kilkenny",Ireland
"Fergrove, Co Kilkenny",Ireland
"Burtonport, Ireland",Ireland
Clour,1
Roston ?,1
Town Cork,1
"Ennistimon, Co Clare",Ireland
"Co Limrk Hospital, Co Limk",1
"Newtown, Co Limk",1
"Dowrale, Co Cork",Ireland
"Ballinlough, Co Meath",Ireland
"Co City Cork, Ireland",Ireland
"Clare, Lisdoonrance",1
"Kerry, Ballinvounig",1
Arran Ireland,Ireland
Clough?,1
"Montane, U S A",United States
"Kerry, Ireland, Tralee",Ireland
Co County Limerick,1
"Rathkeale, Co Limerick, Ireland",Ireland
"Brighton, Susax",1
"Roscommon, Ire",1
"Westport, Mayo Co",1
Roscomman,1
"Inisteage, Co Kilkenny",Ireland
"Co Limrick, Kilkenny",1
"Coolmana, Co Carlow",1
"Ballymore, Co Kildare, England",England
"Co Kilkenny, Thomastow",Ireland
"Kilmore, Co Wex",1
India Poonah,India
Co Weasmeath,1
"Askelane, Co Mayo",Ireland
Bullinrobe,1
"Tyrcur, Co Tyrone",Ireland
Cashel Coy,1
"Currosallagl, Co Roscommon",Ireland
Tipprery Town,1
"Hanestown, Co Tip",1
"Triglasson, Co Derry",Ireland
"Striae Dorran, Co Derry",Ireland
Victoria Bridge,1
"Ireland, Carrick, Tip",Ireland
"Deerpark, Co Waterford",Ireland
"Croom, County Limerick",1
Count Limek,1
Coon Co Kilkenny,Ireland
"Bauburg, England",England
Bally Carsna Cashel,1
"Moate, Ireland",Ireland
"Bradford, Eng",1
"Dromorance, Co Cork",Ireland
"Rathmont, Co Dublin",Ireland
"Kildare, Curragh",1
"Omagh, Co Cork",Ireland
"Poundtown, Co Clare",Ireland
"Cratlow, Co Clare",Ireland
Dullin City,1
Rathwood,1
Co Cork (City),Ireland
Co Clarke,1
Co Leitim,1
Co Filkey,1
"Co Clare, Braiffa, Louth",Ireland
Co Clure,1
"Carherduff, Co Clare",Ireland
"England, Bath",England
"England, Kingstown Thomas",England
"England, Exeter",England
"Rath Mines, Co Dublin",Ireland
Dunnerry,1
"Kildpart, Co Clare",Ireland
"Sistowel, Kerry",1
Roscommon Ireland,Ireland
"Rasharkin, Co Antrim",Ireland
Co Kildare County,Ireland
"Mansfield, Rotts",1
"Glanouscashire, Wales",1
C West Ford,1
"Glassdrumond, Co Down",Ireland
"Ballymoney, Down",1
"Co Limerick, Abbyfales",Ireland
"Co Cork, Bullwart",Ireland
"Cashel, Co Tippr",1
Clonliffe,1
Clontoy,1
Marylors,1
Castel K Roche,1
"Co Clare, Miltown",Ireland
"Co Clare, Laninch",Ireland
"Killcatton, Co Tipperary",Ireland
"Cigam, Co Tipperary",Ireland
"Co Galway ,Tuam",Ireland
"Ashtone, Co Roscommon",Ireland
Cagalway,1
"Graystown, Randalstown",1
Carrick on Scur,1
"Sward, Co Cork",Ireland
Roscera,1
"W Meath, Co Louth",Ireland
"Adavoile, Co Lancashire",1
"Colranie, Derry",1
"Lisburn, Co Armagh",Ireland
County Sting,1
"Nile St, Cork",1
"Co Clare, Tulla",Ireland
"Derymacash, Co Armagh",Ireland
"Dunronan, Co Derry",Ireland
"Lissummon, Co Arm",1
Co Westford,1
Couny Dublin,1
"Co Armagh, Bally?",Ireland
"Bathlow in Ferriney, England",England
"Richardstown, Co Louth",Ireland
Monighan,1
County Kidare,1
Town Hillsboro,1
"Co Antrim, Coleraine",Ireland
"Patmenstown, Co Dublin",Ireland
"Chapelion, Co Dublin",Ireland
Kaley,1
Clontay,1
"Cashel, Co Armagh",Ireland
Born County Cork,Ireland
"Co Monaghan, Clonas",Ireland
Q Cout,1
Mourneabbey,1
Desart Arger,1
"Co Kerry, Co",Ireland
Barbadoes W J,1
Dalkey C D,1
"Rizard Pt, Cornwall",1
Valentia Ireland,Ireland
"Ireland, Cork, Yalun",Ireland
"Ireland, Cork, ?",Ireland
"Co Derry, Irel",Ireland
"Caloroda, U S America",United States
"L D, Ireland",Ireland
"Newport, Co May",1
Co Engd,1
"In London, Co Clare",Ireland
"Jonstown, Co Kilkenny",Ireland
"March, Cambridgeshire",1
"Halstead, Essex",1
"Glenrath, Wales",1
"Painstown, Co Kildare",Ireland
"Lestry, Co Kerry",Ireland
City of Du,1
"Kildare, Monasterevin",1
"Church Cty, Co Cork",Ireland
County Derr,1
"Tullow, Co Waterford",Ireland
"Youghal, Cork Co",1
Newark,1
"Castlemartys, Co Cork",Ireland
"Stone Hall, Co Limk",1
City Co,1
"Island, Germany",1
"Killybegs, C Donegal",1
"Clare, Ballybourgh",1
"Co Clare, Monaghan",Ireland
"Co Clare, Ballymacraven",Ireland
"Co Clare, Bogberry",Ireland
Kilfenora,1
"Wanturk, Co Cork, Ireland",Ireland
"Curragh, ? Kildare",1
"Inchigata, Co Cork",Ireland
Killavullen Co,1
"Newtown, Nenagh, Co Tipp",1
"Dramore, Co Cork",Ireland
"Rathkeole, Co Limerick",Ireland
"Lockwinne, Scotland",Scotland
"Curraghmore, Co Waterford",Ireland
"Malin, Co Derry",Ireland
"Finise, Co Down",Ireland
"Drumany, Co Cavan",Ireland
"Ennis Corthy, Co Wexford",Ireland
"Ballyradon, Co Wexford",Ireland
"Castle Baget, Co Dublin",Ireland
Limerick or Tipperary,1
"Lucestershire, England",England
"Parknakyle, Co Carlow",1
"America, Coun",1
"Clarrisland, Mayo",1
"Co Mayo, Irland Easy",Ireland
"Co Cork, Churchtown",Ireland
"Kilbritain, Co Cork",Ireland
"Ballin Hussey, Co Cork",Ireland
"Kerry, Ballyliffin",1
"Kinsale, C Cork",1
"Co Louth, Castlebellingham",Ireland
Lancashire Protant,1
Bishop St Dublin City,1
"Tullow, Ct Carlow",1
Alby,1
"Co Tipperary, Clonnel",Ireland
Near Antrim,1
"Conlig St, Belfast",1
"Randelstown, Co Antrim",Ireland
"Co Down, Drumkera",Ireland
Bolton City,1
"Hollyhead, North Wales",1
Tuane,1
"Fernisky, Co Antrim",Ireland
"Sheerness, Kent",1
"England, Co Essex",England
"Milton Mallay, Co Clare",Ireland
Co Lmerck,1
City of Lmrck,1
Emilagh,1
Cahermurphy,1
C Care,1
Tayrone,1
Count Cork W K,1
"Portaw, Co Waterford",Ireland
"County Cork, Monkstown",Ireland
Kockrisk,1
"Ballyart, Co Limerick",Ireland
"Killorgan, Co Dublin",Ireland
Clonskeagh,1
Valparaise Child,1
Kilbarrack,1
Newey,1
"Call, Co Limerick",Ireland
"? Lancashire, England",England
"Co Antrim, Glenarry",Ireland
Co Morled North More,1
"Co R, Kings Co",1
Cunty Down,1
Gleravel,1
Way Co Tyrone,Ireland
"Rathcoole, Dublin",1
"Drogheda, Co Lou",1
"Louth, Ardee",1
"Clones, Co Mon",1
"Barranstown, Tipperary County",1
"Armagh Co, Armagh",1
"Waterford, F Hill",1
County Scotland,Scotland
Ballydrain,1
Ballymonter,1
"Ballyree, Co Down",Ireland
"Raffery, C Down",1
"Commons, County Antrim",Ireland
"Buffalo Ny, U S A",United States
"Corcloghan, Co Cavan",Ireland
Bon Co Wexfordd,Ireland
Bon Co Wexford,Ireland
N Y C America,1
Droaghda,1
"Mount Merrion, Co Dublin",Ireland
"Thornhill, Co Dublin",Ireland
"Tipper, County Kildare",1
"Black Dicks, Co Wicklow",Ireland
Co Limerick Askendon,Ireland
"Stracts, Little Meath",1
Glouestersh,1
"Co Cork, Flat",Ireland
"Mountain, New Ross",1
"Louth, Carlingford",1
"Deelin, Co Clare",Ireland
Corfee Toinan Island,1
Wilmington DE,1
"Ower, Co Wicklow",Ireland
Count Cava,1
Alora,1
Mullinahone,1
"H Cross, Dublin",1
"England, Co Longford",England
"Ballydrain, Co Down",Ireland
"Finglind, Co Tyrone",Ireland
"Cusllidillor, Armagh",1
Killsbamagh,1
Co Galway W S,Ireland
"Borresoleigt, Co Tipp",1
"California, America",1
Co Tipperaty,1
"Duglas, Co Cork",Ireland
"Loaraugh, Kerry",1
"Denver, Colerado, America",1
"Kerry Near, Kilarney",1
"Pallas, Kelnendy",1
Kery Co,1
Skebben,1
Ootseamund India,India
"Portsmeath, Augham",1
"Caherdaniel, Co Kerry",Ireland
Gurtroy,1
"Kilkulten, Co Cork",Ireland
"Kenmare, Co Cork",Ireland
"County Cork, Queenstown",Ireland
"Cork City, Shondon",1
"County Cork, City Cork",Ireland
"Kells, Co Kerry",Ireland
County Kry,1
"Garamrigh, Co Cork",Ireland
"Ballybrack, Co Kerry",Ireland
Land W Monist,1
"England, Hartlepool",England
"Kilkenny, City",1
Spool,1
"Renfrew, Gourock",1
"Newcastle, Limerick",1
Youghal Cork,1
Snandnun,1
"Ryo?rt, Co Cork",Ireland
"Glunduff, Co Cork",Ireland
"Bally Cunneen, Co Kerry",Ireland
"Cladamre, Kerry",1
"United States, (America)",1
"Co Kerry, Balroy",Ireland
Co Kerry Derrymne,Ireland
Killarney Co Kerry,Ireland
"Valencia, Poland",1
"Brurea, Co Limk",1
"Newcastte, Limerick",1
"Berr, King Co",1
Woking,1
"Christ Church, Beds",1
"Burton, Lancshire",1
England Windoor Berks,England
"Leechparkshire, England",England
"Ireland, Kings C",Ireland
Wibsey,1
"Cheeverstown, County of Dublin",1
"Redruth Cornwall, England",England
Wicklow (Town),1
"England, Dermshire",England
"England, Norfrek",England
"England, Torrnshire",England
"Rialto, Dublin",1
"Johns Lane, Dublin",1
Co sligo,Ireland
Co Kerry Fermanagh,Ireland
"Curcubbin, Co Down",Ireland
"Millsborough, Co Down",Ireland
"Co Dublin, Harolds",Ireland
Co Dublin Clondalkin,Ireland
"Charlemont Moy, Co Tyrone",Ireland
Newzealand Dublin,1
Borris in Ossey,1
S D Union,1
"Dundrod, Co Antrim",Ireland
Coy Roscomon,1
"Kilmurry, Kings Co",1
"Mayderry, Co Kerry",Ireland
Co Moaghan,1
"Hammersmith, London",1
